Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Mischa Barton,0.03704958537930558,1.0,0.9629504146206944,0.03704958537930558
2,Kim Fields,0.023760847200887572,1.0,0.9762391527991124,0.023760847200887558
2,Jodie Sweetin,0.014397403649334006,1.0,0.985602596350666,0.01439740364933395
2,Doug Flutie,0.017535286320363927,1.0,0.9824647136796361,0.01753528632036394
2,Von Miller,0.017161998446515128,1.0,0.9828380015534849,0.017161998446515114
2,Antonio Brown,0.023453529665736064,1.0,0.9765464703342639,0.023453529665736106
2,Paige VanZant,0.005911311418848986,1.0,0.9940886885811511,0.00591131141884893
2,Geraldo Rivera,0.0,0.0438766314487423,0.0438766314487423,0.9561233685512577
2,Nyle DiMarco,0.02425232639889492,1.0,0.975747673601105,0.024252326398894963
2,Ginger Zee,0.018284320694360395,1.0,0.9817156793056396,0.018284320694360368
2,Wanya Morris,0.005493796600903517,1.0,0.9945062033990965,0.005493796600903544
2,Marla Maples,0.015870545900435275,1.0,0.9841294540995648,0.01587054590043524
3,Mischa Barton,0.0,0.04634554629222287,0.04634554629222287,0.9536544537077771
3,Kim Fields,0.03243890507376161,1.0,0.9675610949262384,0.03243890507376157
3,Jodie Sweetin,0.03030954246634282,1.0,0.9696904575336571,0.030309542466342876
3,Doug Flutie,0.03997065747922568,1.0,0.9600293425207743,0.03997065747922568
3,Von Miller,0.04267611234329119,1.0,0.9573238876567088,0.04267611234329116
3,Antonio Brown,0.04288453012193602,1.0,0.957115469878064,0.04288453012193605
3,Paige VanZant,0.030337033415665543,1.0,0.9696629665843345,0.030337033415665515
3,Nyle DiMarco,0.026162103223973568,1.0,0.9738378967760264,0.02616210322397361
3,Ginger Zee,0.04418912672765128,1.0,0.9558108732723487,0.044189126727651296
3,Wanya Morris,0.02842264868090691,1.0,0.9715773513190931,0.028422648680906937
3,Marla Maples,0.03552168300614934,1.0,0.9644783169938507,0.03552168300614933
4,Kim Fields,0.04140535253891029,0.49140535253891027,0.44999999999999996,0.55
4,Jodie Sweetin,0.053430925898829126,0.49198144177765146,0.4385505158788223,0.5614494841211777
4,Doug Flutie,0.06268788354688194,0.8610625676847439,0.798374684137862,0.20162531586213805
4,Von Miller,0.041518515155522864,0.49151851515552286,0.45,0.55
4,Antonio Brown,0.033060958210147304,0.522734108062324,0.4896731498521767,0.5103268501478233
4,Paige VanZant,0.03213958439923051,0.5207070856783071,0.48856750127907667,0.5114324987209233
4,Nyle DiMarco,0.04045393748461103,0.5241655520551202,0.48371161457050915,0.5162883854294908
4,Ginger Zee,0.03398286030684852,0.5247622926750668,0.4907794323682183,0.5092205676317817
4,Wanya Morris,0.03564329203302792,0.5153460353938846,0.47970274336085666,0.5202972566391433
4,Marla Maples,0.0,0.04875794270148815,0.04875794270148815,0.9512420572985119
6,Kim Fields,0.06696678569964494,1.0,0.933033214300355,0.06696678569964498
6,Jodie Sweetin,0.06617791808437923,1.0,0.9338220819156208,0.06617791808437923
6,Doug Flutie,0.0,0.0790518705492343,0.0790518705492343,0.9209481294507658
6,Von Miller,0.067149808816977,1.0,0.932850191183023,0.06714980881697696
6,Antonio Brown,0.06253110281399718,1.0,0.9374688971860028,0.06253110281399721
6,Paige VanZant,0.0608706650086597,1.0,0.9391293349913403,0.060870665008659675
6,Nyle DiMarco,0.0702604597764241,1.0,0.9297395402235759,0.07026045977642414
6,Ginger Zee,0.07650672638932543,1.0,0.9234932736106746,0.07650672638932543
6,Wanya Morris,0.05696608222919744,1.0,0.9430339177708026,0.05696608222919741
7,Kim Fields,0.0,0.08615087679378301,0.08615087679378301,0.913849123206217
7,Jodie Sweetin,0.08950741452623633,1.0,0.9104925854737637,0.08950741452623634
7,Von Miller,0.08638633086055592,0.3604704316023891,0.2740841007418332,0.7259158992581668
7,Antonio Brown,0.09672915574367577,0.4041698600316509,0.3074407042879751,0.6925592957120249
7,Paige VanZant,0.08725268424820891,0.4017947982895771,0.31454211404136817,0.6854578859586318
7,Nyle DiMarco,0.0851447939270073,0.40836610136164564,0.32322130743463834,0.6767786925653616
7,Ginger Zee,0.0922568177414091,0.4076329540316439,0.3153761362902348,0.6846238637097652
7,Wanya Morris,0.08784754713343125,0.3946050507590798,0.3067575036256486,0.6932424963743514
7,Kim Fields,0.08615087679378301,0.08615087679378301,0.0,1.0
7,Jodie Sweetin,0.08950741452623633,0.08950741452623633,0.0,1.0
7,Von Miller,0.08638633086055592,0.08638633086055592,0.0,1.0
7,Antonio Brown,0.1488140857595012,0.1488140857595012,0.0,1.0
7,Paige VanZant,0.1454211404136815,0.1454211404136815,0.0,1.0
7,Nyle DiMarco,0.15480871623092238,0.15480871623092238,0.0,1.0
7,Ginger Zee,0.15376136290234851,0.15376136290234851,0.0,1.0
7,Wanya Morris,0.13515007251297115,0.13515007251297115,0.0,1.0
8,Jodie Sweetin,0.0,0.11082304470396472,0.11082304470396472,0.8891769552960352
8,Antonio Brown,0.1349447252455145,0.46695209521277925,0.33200736996726476,0.6679926300327352
8,Paige VanZant,0.13133099041684348,0.46382019169459765,0.33248920127775416,0.6675107987222458
8,Nyle DiMarco,0.13089620953764033,0.4715464802849517,0.34065027074731136,0.6593497292526886
8,Ginger Zee,0.12197668323910624,0.47197668323910624,0.35,0.65
8,Wanya Morris,0.1435424822459834,0.7478474940819945,0.604305011836011,0.39569498816398896
9,Antonio Brown,0.2019656085512715,0.2019656085512715,0.0,1.0
9,Paige VanZant,0.19788261700722043,0.19788261700722043,0.0,1.0
9,Nyle DiMarco,0.2084936758333445,0.2084936758333445,0.0,1.0
9,Ginger Zee,0.20713283237060384,0.20713283237060384,0.0,1.0
9,Wanya Morris,0.18452526623755963,0.18452526623755963,0.0,1.0
9,Antonio Brown,0.2019656085512715,0.4812776455583264,0.2793120370070549,0.720687962992945
9,Paige VanZant,0.19788261700722043,0.19788261700722043,0.0,1.0
9,Nyle DiMarco,0.19806899204167727,0.2084936758333445,0.010424683791667222,0.9895753162083327
9,Ginger Zee,0.20713283237060384,0.20713283237060384,0.0,1.0
9,Wanya Morris,0.0,0.18452526623755963,0.18452526623755963,0.8154747337624404
10,Paige VanZant,0.32217492496563044,0.32217492496563044,0.0,1.0
10,Nyle DiMarco,0.34021194671983274,0.34021194671983274,0.0,1.0
10,Ginger Zee,0.3376131283145369,0.3376131283145369,0.0,1.0
10,Paige VanZant,0.0,0.32217492496563044,0.32217492496563044,0.6778250750343695
10,Nyle DiMarco,0.34021194671983274,0.34021194671983274,0.0,1.0
10,Ginger Zee,0.3376131283145369,0.7019259077415416,0.36431277942700474,0.6356872205729953
