Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Jake T. Austin,0.0,0.04330078995634457,0.04330078995634457,0.9566992100436554
2,Maureen McCormick,0.03960369867276535,0.38432320551639665,0.3447195068436313,0.6552804931563687
2,Marilu Henner,0.04012807756160827,0.4021665008300907,0.36203842326848246,0.6379615767315175
2,Ryan Lochte,0.04547623163003226,0.3894127340793613,0.343936502449329,0.656063497550671
2,Calvin Johnson Jr.,0.037080606713194714,0.41886398389593305,0.38178337718273836,0.6182166228172616
2,Laurie Hernandez,0.028467155888118517,0.4240146053091082,0.3955474494209896,0.6044525505790104
2,Amber Rose,0.04457487216843143,0.3840866669523299,0.3395117947838985,0.6604882052161015
2,Rick Perry,0.049891921555092825,1.0,0.9501080784449072,0.04989192155509281
2,James Hinchcliffe,0.03641858496244624,0.41763451493025733,0.38121592996781106,0.6187840700321889
2,Babyface,0.029469630258801838,0.39788814917055304,0.3684185189117512,0.6315814810882487
2,Vanilla Ice,0.039193377079718136,0.3863938501454525,0.34720047306573437,0.6527995269342657
2,Jana Kramer,0.034289238735734445,0.42429335059409123,0.3900041118583568,0.6099958881416432
2,Terra Jole,0.027064775630162713,0.40864034719868586,0.3815755715685232,0.6184244284314768
3,Maureen McCormick,0.04144846536962243,1.0,0.9585515346303776,0.041448465369622434
3,Marilu Henner,0.04617187704264046,1.0,0.9538281229573595,0.046171877042640475
3,Ryan Lochte,0.05073990906027094,1.0,0.9492600909397291,0.05073990906027093
3,Calvin Johnson Jr.,0.033300072842964476,1.0,0.9666999271570356,0.033300072842964434
3,Laurie Hernandez,0.0356935203196372,1.0,0.9643064796803628,0.03569352031963724
3,Amber Rose,0.04936852833089764,1.0,0.9506314716691023,0.049368528330897665
3,Rick Perry,0.0,0.054934239499138324,0.054934239499138324,0.9450657605008617
3,James Hinchcliffe,0.04351262546015769,1.0,0.9564873745398423,0.04351262546015766
3,Babyface,0.05376899578405301,1.0,0.946231004215947,0.05376899578405303
3,Vanilla Ice,0.05551749660517483,1.0,0.9444825033948252,0.0555174966051748
3,Jana Kramer,0.05368348803031733,1.0,0.9463165119696827,0.053683488030317306
3,Terra Jole,0.03770571885635302,1.0,0.962294281143647,0.03770571885635299
4,Maureen McCormick,0.05847220448196363,0.05847220448196363,0.0,1.0
4,Marilu Henner,0.08866683829379281,0.08866683829379281,0.0,1.0
4,Ryan Lochte,0.06713773637507901,0.06713773637507901,0.0,1.0
4,Calvin Johnson Jr.,0.11711954384015874,0.11711954384015874,0.0,1.0
4,Laurie Hernandez,0.1261169737943547,0.1261169737943547,0.0,1.0
4,Amber Rose,0.05813244614789415,0.05813244614789415,0.0,1.0
4,James Hinchcliffe,0.11529997538729518,0.11529997538729518,0.0,1.0
4,Babyface,0.08112094919000917,0.08112094919000917,0.0,1.0
4,Vanilla Ice,0.06196374595796209,0.06196374595796209,0.0,1.0
4,Jana Kramer,0.12628476396408603,0.12628476396408603,0.0,1.0
4,Terra Jole,0.09968482256740455,0.09968482256740455,0.0,1.0
4,Maureen McCormick,0.05847220448196363,0.05847220448196363,0.0,1.0
4,Marilu Henner,0.08866683829379281,0.08866683829379281,0.0,1.0
