Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Ingo Rademacher,0.011632714067842317,1.0,0.9883672859321577,0.011632714067842276
2,Zendaya,0.0,1.0,1.0,0.0
2,Dorothy Hamill,0.0,0.029101571642684145,0.029101571642684145,0.9708984283573159
2,Victor Ortiz,0.020718483949582242,1.0,0.9792815160504178,0.0207184839495822
2,Alexandra Raisman,0.0,1.0,1.0,0.0
2,Jacoby Jones,0.006516111737893168,1.0,0.9934838882621069,0.006516111737893127
2,D. L. Hughley,0.025667371268499335,1.0,0.9743326287315006,0.025667371268499384
2,Andy Dick,0.015349246562057162,1.0,0.9846507534379428,0.015349246562057162
2,Wynonna Judd,0.01784722739231459,1.0,0.9821527726076854,0.01784722739231459
2,Kellie Pickler,0.0,1.0,1.0,0.0
2,Lisa Vanderpump,0.01881063516632952,1.0,0.9811893648336705,0.018810635166329526
2,Sean Lowe,0.013574521615064582,1.0,0.9864254783849354,0.013574521615064561
3,Ingo Rademacher,0.008249492908929845,1.0,0.9917505070910702,0.008249492908929845
3,Zendaya,0.0,1.0,1.0,0.0
3,Victor Ortiz,0.0,1.0,1.0,0.0
3,Alexandra Raisman,0.0,1.0,1.0,0.0
3,Jacoby Jones,0.0,1.0,1.0,0.0
3,D. L. Hughley,0.025544955985539807,1.0,0.9744550440144601,0.025544955985539852
3,Andy Dick,0.022286140323938358,1.0,0.9777138596760616,0.022286140323938386
3,Wynonna Judd,0.0,0.029092869107240894,0.029092869107240894,0.9709071308927592
3,Kellie Pickler,0.0,1.0,1.0,0.0
3,Lisa Vanderpump,0.005079881344977583,1.0,0.9949201186550224,0.00507988134497761
3,Sean Lowe,0.007219913544197598,1.0,0.9927800864558024,0.007219913544197598
4,Ingo Rademacher,0.023425464090366166,0.9546850928180732,0.9312596287277071,0.06874037127229293
4,Zendaya,0.012972288902103946,0.956486144451052,0.943513855548948,0.056486144451052045
4,Victor Ortiz,0.044476031716108665,1.0,0.9555239682838913,0.0444760317161087
4,Alexandra Raisman,0.0151916765427767,0.9575958382713883,0.9424041617286116,0.05759583827138837
4,Jacoby Jones,0.02749862106177635,0.9568746552654441,0.9293760342036678,0.07062396579633223
4,D. L. Hughley,0.03012700511004494,0.9527388186463677,0.9226118135363227,0.07738818646367729
4,Andy Dick,0.03262811386146458,0.9554380189769108,0.9228099051154462,0.07719009488455375
4,Kellie Pickler,0.015479186674228818,0.9577395933371144,0.9422604066628857,0.057739593337114314
4,Lisa Vanderpump,0.0,0.041876057312673236,0.041876057312673236,0.9581239426873268
4,Sean Lowe,0.03721263245636079,0.9533829665869419,0.9161703341305811,0.08382966586941887
5,Ingo Rademacher,0.038082677493293055,1.0,0.9619173225067069,0.03808267749329308
5,Zendaya,0.007791142435845444,1.0,0.9922088575641546,0.007791142435845444
5,Victor Ortiz,0.036898631768105254,1.0,0.9631013682318947,0.03689863176810526
5,Alexandra Raisman,0.020220097660582942,1.0,0.979779902339417,0.02022009766058297
5,Jacoby Jones,0.02354535937673294,1.0,0.976454640623267,0.023545359376732966
5,D. L. Hughley,0.0,0.047019570092650495,0.047019570092650495,0.9529804299073495
5,Andy Dick,0.05134743884339283,1.0,0.9486525611566071,0.05134743884339288
5,Kellie Pickler,0.01650134773617315,1.0,0.9834986522638268,0.016501347736173178
5,Sean Lowe,0.02214749369695382,1.0,0.9778525063030462,0.02214749369695379
6,Ingo Rademacher,0.061546918975463466,1.0,0.9384530810245365,0.061546918975463494
6,Zendaya,0.05501265470510125,1.0,0.9449873452948987,0.055012654705101305
6,Victor Ortiz,0.0,0.07379979055734757,0.07379979055734757,0.9262002094426525
6,Alexandra Raisman,0.05459324084250278,1.0,0.9454067591574973,0.05459324084250272
6,Jacoby Jones,0.06835891794144007,1.0,0.9316410820585599,0.06835891794144011
6,Andy Dick,0.0737648916889464,1.0,0.9262351083110536,0.0737648916889464
6,Kellie Pickler,0.05420233662491916,1.0,0.9457976633750809,0.054202336624919134
6,Sean Lowe,0.06284313617295165,1.0,0.9371568638270483,0.06284313617295167
7,Ingo Rademacher,0.05952584266750771,1.0,0.9404741573324923,0.05952584266750771
7,Zendaya,0.04050264775625319,1.0,0.9594973522437468,0.04050264775625323
7,Alexandra Raisman,0.03965552413098791,1.0,0.9603444758690121,0.03965552413098794
7,Jacoby Jones,0.05808778714220168,1.0,0.9419122128577984,0.05808778714220164
7,Andy Dick,0.0,0.09264395656689778,0.09264395656689778,0.9073560434331023
7,Kellie Pickler,0.04578502634437165,1.0,0.9542149736556284,0.04578502634437165
7,Sean Lowe,0.05832698001329741,1.0,0.9416730199867026,0.05832698001329739
8,Ingo Rademacher,0.08030371527930948,1.0,0.9196962847206905,0.08030371527930946
8,Zendaya,0.05705514872710438,1.0,0.9429448512728956,0.05705514872710438
8,Alexandra Raisman,0.06887591079973562,1.0,0.9311240892002643,0.06887591079973565
8,Jacoby Jones,0.076633119219646,1.0,0.923366880780354,0.076633119219646
8,Kellie Pickler,0.07262576503870902,1.0,0.927374234961291,0.07262576503870899
8,Sean Lowe,0.0,0.1358787584565873,0.1358787584565873,0.8641212415434127
9,Ingo Rademacher,0.0,0.1804089959197597,0.1804089959197597,0.8195910040802403
9,Zendaya,0.13223698591904035,1.0,0.8677630140809597,0.13223698591904032
9,Alexandra Raisman,0.1306636622879834,1.0,0.8693363377120166,0.13066366228798343
9,Jacoby Jones,0.1313913321563358,1.0,0.8686086678436642,0.1313913321563358
9,Kellie Pickler,0.13784717389040707,1.0,0.862152826109593,0.13784717389040702
10,Zendaya,0.23236321086480793,1.0,0.7676367891351921,0.23236321086480793
10,Alexandra Raisman,0.24091128642930573,1.0,0.7590887135706943,0.2409112864293057
10,Jacoby Jones,0.0,0.24945804864724302,0.24945804864724302,0.7505419513527569
10,Kellie Pickler,0.2772674540586434,1.0,0.7227325459413566,0.2772674540586434
10,Zendaya,0.23236321086480793,0.23236321086480793,0.0,1.0
10,Alexandra Raisman,0.24091128642930573,0.24091128642930573,0.0,1.0
10,Jacoby Jones,0.24945804864724302,0.24945804864724302,0.0,1.0
10,Kellie Pickler,0.2772674540586434,0.2772674540586434,0.0,1.0
10,Zendaya,0.23236321086480793,0.23236321086480793,0.0,1.0
10,Alexandra Raisman,0.24091128642930573,0.24091128642930573,0.0,1.0
10,Jacoby Jones,0.24945804864724302,0.24945804864724302,0.0,1.0
10,Kellie Pickler,0.2772674540586434,0.2772674540586434,0.0,1.0
