Week,Contestant,Min Vote,Max Vote,Range,Certainty
1,Jason Lewis,0.0,0.03031657872556036,0.03031657872556036,0.9696834212744396
1,Cheryl Ladd,0.0,0.9518719726746171,0.9518719726746171,0.048128027325382905
1,Selma Blair,0.0,0.9517449400527015,0.9517449400527015,0.048255059947298506
1,Joseph Baena,0.0,0.9538808623627603,0.9538808623627603,0.04611913763723974
1,Trevor Donovan,0.0,0.9540493351201077,0.9540493351201077,0.0459506648798923
1,Daniel Durant,0.0,0.9542507089211272,0.9542507089211272,0.04574929107887282
1,Wayne Brady,0.0,0.9544481036761568,0.9544481036761568,0.045551896323843155
1,Sam Champion,0.0,0.9528591846096632,0.9528591846096632,0.047140815390336765
1,Jessie James Decker,0.0,0.9523665219755598,0.9523665219755598,0.04763347802444018
1,Jordin Sparks,0.0,0.9537622992298318,0.9537622992298318,0.0462377007701682
1,Heidi D'Amelio,0.0,0.9541262515629456,0.9541262515629456,0.045873748437054385
1,Charli D'Amelio,0.0,0.9532015959917824,0.9532015959917824,0.04679840400821755
1,Teresa Giudice,0.0,0.9516031085209506,0.9516031085209506,0.04839689147904935
1,Vinny Guadagnino,0.03536895843162781,1.0,0.9646310415683722,0.035368958431627795
1,Shangela,0.0,0.9545656519016052,0.9545656519016052,0.04543434809839475
1,Gabby Windey,0.0,0.9518237501937318,0.9518237501937318,0.04817624980626822
2,Cheryl Ladd,0.03279436034741964,1.0,0.9672056396525803,0.03279436034741967
2,Selma Blair,0.0,0.9517186538314987,0.9517186538314987,0.04828134616850133
2,Joseph Baena,0.034630998127159876,0.9538478886807955,0.9192168905536356,0.08078310944636435
2,Trevor Donovan,0.0,0.9545174452810363,0.9545174452810363,0.045482554718963675
2,Daniel Durant,0.0,0.95430827029865,0.95430827029865,0.04569172970135005
2,Wayne Brady,0.0,0.9545928639639586,0.9545928639639586,0.04540713603604141
2,Sam Champion,0.0,0.953042640180705,0.953042640180705,0.04695735981929505
2,Jessie James Decker,0.0,0.9524804589756382,0.9524804589756382,0.047519541024361844
2,Jordin Sparks,0.0,0.9537494529812721,0.9537494529812721,0.04625054701872788
