Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,William Levy,0.013415326621084162,1.0,0.9865846733789159,0.013415326621084134
2,Jack Wagner,0.019829368238337294,1.0,0.9801706317616627,0.019829368238337253
2,Sherri Sheperd,0.012343452819372297,1.0,0.9876565471806277,0.012343452819372325
2,Jaleel White,0.016696146907528603,1.0,0.9833038530924714,0.01669614690752863
2,Roshon Fegan,0.004563577760367504,1.0,0.9954364222396325,0.004563577760367532
2,Melissa Gilbert,0.024005749523013,1.0,0.975994250476987,0.024005749523013042
2,Martina Navratilova,0.0,0.0318294411623421,0.0318294411623421,0.9681705588376579
2,Donald Driver,0.01271310065294623,1.0,0.9872868993470538,0.012713100652946174
2,Gavin DeGraw,0.018666171990568893,1.0,0.9813338280094311,0.01866617199056886
2,Gladys Knight,0.02829359104011682,1.0,0.9717064089598831,0.02829359104011686
2,Katherine Jenkins,0.006951628689254169,1.0,0.9930483713107459,0.006951628689254141
2,Maria Menounos,0.010778931082050497,1.0,0.9892210689179495,0.010778931082050525
3,William Levy,0.042300304521998344,1.0,0.9576996954780017,0.04230030452199829
3,Jack Wagner,0.0,0.04759841663187968,0.04759841663187968,0.9524015833681203
3,Sherri Sheperd,0.04965067502001623,1.0,0.9503493249799838,0.04965067502001619
3,Jaleel White,0.04657114964393344,1.0,0.9534288503560666,0.046571149643933385
3,Roshon Fegan,0.04886332415976749,1.0,0.9511366758402325,0.04886332415976746
3,Melissa Gilbert,0.05078683341846862,1.0,0.9492131665815314,0.05078683341846857
3,Donald Driver,0.05071912515201954,1.0,0.9492808748479804,0.050719125152019595
3,Gavin DeGraw,0.048966863463580625,1.0,0.9510331365364194,0.04896686346358059
3,Gladys Knight,0.05038272266700336,1.0,0.9496172773329966,0.05038272266700339
3,Katherine Jenkins,0.03628346637661986,1.0,0.9637165336233802,0.03628346637661983
3,Maria Menounos,0.04270976434287749,1.0,0.9572902356571225,0.04270976434287754
4,William Levy,0.059198274567782885,0.691438792197448,0.632240517629665,0.36775948237033496
4,Sherri Sheperd,0.0,0.058331836099072575,0.058331836099072575,0.9416681639009274
4,Jaleel White,0.05749087167399923,0.6751522563573747,0.6176613846833755,0.3823386153166245
4,Roshon Fegan,0.043765210733170794,0.6840396083480217,0.6402743976148509,0.35972560238514906
4,Melissa Gilbert,0.05896231137573004,0.6843946816358426,0.6254323702601126,0.37456762973988744
4,Donald Driver,0.049429448434824594,0.7076676898406287,0.6582382414058041,0.3417617585941959
4,Gavin DeGraw,0.0522689216217244,0.6728676532095044,0.62059873158778,0.37940126841222
4,Gladys Knight,0.06536944722173804,1.0,0.9346305527782619,0.0653694472217381
4,Katherine Jenkins,0.052177928862119666,0.6956556877543547,0.643477758892235,0.356522241107765
4,Maria Menounos,0.04294603632480731,0.6929460363248073,0.65,0.35
5,William Levy,0.01715018494828452,1.0,0.9828498150517155,0.017150184948284464
5,Jaleel White,0.03096357964903812,1.0,0.9690364203509618,0.030963579649038175
5,Roshon Fegan,0.02285894745269905,1.0,0.977141052547301,0.022858947452699008
5,Melissa Gilbert,0.04430849716586207,1.0,0.955691502834138,0.04430849716586205
5,Donald Driver,0.02313393922164217,1.0,0.9768660607783578,0.023133939221642197
5,Gavin DeGraw,0.0,0.04910807737936942,0.04910807737936942,0.9508919226206306
5,Gladys Knight,0.039463568179966886,1.0,0.9605364318200331,0.03946356817996688
5,Katherine Jenkins,0.016637414301728187,1.0,0.9833625856982718,0.01663741430172816
5,Maria Menounos,0.024480159803567922,1.0,0.9755198401964321,0.02448015980356788
6,William Levy,0.043245958623376296,1.0,0.9567540413766237,0.043245958623376324
6,Jaleel White,0.027431136752865765,1.0,0.9725688632471342,0.027431136752865792
6,Roshon Fegan,0.058081916694174195,1.0,0.9419180833058258,0.058081916694174174
6,Melissa Gilbert,0.05511455213328593,1.0,0.944885447866714,0.05511455213328598
6,Donald Driver,0.04810706945403573,1.0,0.9518929305459642,0.048107069454035756
6,Gladys Knight,0.0,0.07103668103325766,0.07103668103325766,0.9289633189667423
6,Katherine Jenkins,0.02872821302938866,1.0,0.9712717869706113,0.02872821302938866
6,Maria Menounos,0.05335247961346326,1.0,0.9466475203865368,0.05335247961346323
7,William Levy,0.10343561909187983,0.5448159841675565,0.4413803650756767,0.5586196349243233
7,Jaleel White,0.0,0.09851624168849789,0.09851624168849789,0.9014837583115021
7,Roshon Fegan,0.10120173023119058,0.5085904753970051,0.40738874516581447,0.5926112548341855
7,Melissa Gilbert,0.1134446436080561,1.0,0.8865553563919439,0.11344464360805606
7,Donald Driver,0.10471734939898367,0.5459909036157351,0.4412735542167514,0.5587264457832486
7,Katherine Jenkins,0.10341358382518492,0.5447957851730862,0.4413822013479013,0.5586177986520987
7,Maria Menounos,0.09375757182501289,0.5359444408395951,0.44218686901458226,0.5578131309854177
8,William Levy,0.20452565579883542,1.0,0.7954743442011646,0.20452565579883542
8,Roshon Fegan,0.12638433814030214,1.0,0.8736156618596979,0.12638433814030214
8,Melissa Gilbert,0.0,0.14167372598485214,0.14167372598485214,0.8583262740151478
8,Donald Driver,0.19494649089817956,1.0,0.8050535091018205,0.1949464908981795
8,Katherine Jenkins,0.18680303290653463,1.0,0.8131969670934653,0.18680303290653466
8,Maria Menounos,0.14566675627129624,1.0,0.8543332437287038,0.14566675627129622
8,William Levy,0.20452565579883542,0.20452565579883542,0.0,1.0
8,Roshon Fegan,0.12638433814030214,0.12638433814030214,0.0,1.0
8,Melissa Gilbert,0.14167372598485214,0.14167372598485214,0.0,1.0
8,Donald Driver,0.19494649089817956,0.19494649089817956,0.0,1.0
8,Katherine Jenkins,0.18680303290653463,0.18680303290653463,0.0,1.0
8,Maria Menounos,0.14566675627129624,0.14566675627129624,0.0,1.0
9,William Levy,0.24156067594316896,0.5610404506287793,0.3194797746856103,0.6805202253143897
9,Donald Driver,0.25073164586000446,0.5583568289642133,0.3076251831042089,0.6923748168957911
