Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Gilles Marini,0.010531101057113898,0.6868588536998986,0.6763277526427848,0.3236722473572152
2,Denise Richards,0.028375128381282276,0.6632417265779317,0.6348665981966494,0.36513340180335063
2,David Alan Grier,0.04466501570220821,0.6695409443697161,0.6248759286675079,0.37512407133249215
2,Lawrence Taylor,0.035000344970193074,0.6772224905323724,0.6422221455621793,0.35777785443782073
2,Ty Murray,0.034078311556668794,0.6840783115566689,0.6500000000000001,0.34999999999999987
2,Shawn Johnson,0.020890072753217095,0.68655762731813,0.6656675545649129,0.3343324454350871
2,Steve Wozniak,0.047521651997721105,0.6802410512712771,0.632719399273556,0.367280600726444
2,Belinda Carlisle,0.0,0.03781431114360134,0.03781431114360134,0.9621856888563987
2,Chuck Wicks,0.03187409529013084,0.674790963003435,0.6429168677133041,0.35708313228669586
2,Lil' Kim,0.02135345713924925,0.6749123666624575,0.6535589095232082,0.34644109047679184
2,Steve-O,0.05782021157982258,0.7706500755642224,0.7128298639843998,0.28717013601560015
2,Holly Madison,0.03987670889126435,0.6732614135199042,0.6333847046286398,0.3666152953713602
2,Melissa Rycroft,0.015921058627730078,0.6871491367980368,0.6712280781703067,0.3287719218296933
3,Gilles Marini,0.0,0.4647725916988894,0.4647725916988894,0.5352274083011106
3,Denise Richards,0.0,0.0355801930700179,0.0355801930700179,0.9644198069299821
3,David Alan Grier,0.006457316434471699,0.4387438986068302,0.4322865821723585,0.5677134178276415
3,Lawrence Taylor,0.02391923632021538,0.44783847264043075,0.4239192363202154,0.5760807636797847
3,Ty Murray,0.015766243755381992,0.463064975021528,0.447298731266146,0.552701268733854
3,Shawn Johnson,0.0,0.4676531714263592,0.4676531714263592,0.5323468285736408
3,Steve Wozniak,0.06280247360976518,0.9078503092012207,0.8450478355914555,0.15495216440854453
3,Chuck Wicks,0.011469475680825722,0.44587790272330285,0.4344084270424771,0.5655915729575229
3,Lil' Kim,0.0037762174704269597,0.4453146096451235,0.44153839217469654,0.5584616078253035
3,Steve-O,0.04307296693795282,0.45168756032554336,0.40861459338759054,0.5913854066124095
3,Holly Madison,0.03348246338786528,0.4401789560654384,0.40669649267757313,0.5933035073224269
3,Melissa Rycroft,0.0,0.4664178907972196,0.4664178907972196,0.5335821092027804
4,Gilles Marini,0.11534260859041115,0.11534260859041115,0.0,1.0
4,David Alan Grier,0.06417366183327855,0.06417366183327855,0.0,1.0
4,Lawrence Taylor,0.08103334770871384,0.08103334770871384,0.0,1.0
4,Ty Murray,0.1113379629678262,0.1113379629678262,0.0,1.0
4,Shawn Johnson,0.11147964861887089,0.11147964861887089,0.0,1.0
4,Steve Wozniak,0.08504054410076678,0.08504054410076678,0.0,1.0
4,Chuck Wicks,0.07731147536710539,0.07731147536710539,0.0,1.0
4,Lil' Kim,0.07972525293418765,0.07972525293418765,0.0,1.0
4,Steve-O,0.0896920961666593,0.0896920961666593,0.0,1.0
4,Holly Madison,0.06841182804647374,0.06841182804647374,0.0,1.0
4,Melissa Rycroft,0.11645157366570655,0.11645157366570655,0.0,1.0
4,Gilles Marini,0.023068521718082227,0.11534260859041115,0.09227408687232892,0.907725913127671
4,David Alan Grier,0.04813024637495891,0.06417366183327855,0.016043415458319638,0.9839565845416803
4,Lawrence Taylor,0.06077501078153538,0.08103334770871384,0.02025833692717846,0.9797416630728215
4,Ty Murray,0.03896828703873917,0.1113379629678262,0.07236967592908704,0.927630324070913
4,Shawn Johnson,0.03901787701660481,0.11147964861887089,0.07246177160226608,0.9275382283977339
4,Steve Wozniak,0.08504054410076678,0.8170081088201534,0.7319675647193866,0.2680324352806134
4,Chuck Wicks,0.046386885220263234,0.07731147536710539,0.03092459014684216,0.9690754098531579
