Week,Contestant,Min Vote,Max Vote,Range,Certainty
1,Juan Pablo Di Pace,0.03118062805111054,0.7207870853674071,0.6896064573162966,0.31039354268370345
1,Evanna Lynch,0.04831592528926154,0.7322106168595077,0.6838946915702462,0.3161053084297538
1,Nancy McKeon,0.04051608839355825,0.7142997959036088,0.6737837075100506,0.32621629248994943
1,John Schneider,0.047183149789316106,0.7217768383642997,0.6745936885749836,0.3254063114250164
1,Milo Manheim,0.0430185447862067,0.7322639085896551,0.6892453638034484,0.31075463619655164
1,Danelle Umstead,0.0455155624258254,0.7151718541419418,0.6696562917161164,0.3303437082838836
1,Mary Lou Retton,0.03886408279556473,0.7145740310483367,0.675709948252772,0.324290051747228
1,DeMarcus Ware,0.029862673724250444,0.7223970052931878,0.6925343315689374,0.3074656684310626
1,Nikki Glaser,0.0,0.04575899634880897,0.04575899634880897,0.954241003651191
1,Bobby Bones,0.04231547574517408,0.7362704077815778,0.6939549320364038,0.3060450679635962
1,Tinashe,0.027354058251822428,0.7136770291259112,0.6863229708740888,0.3136770291259112
1,Alexis Ren,0.034102494632657965,0.734102494632658,0.7,0.30000000000000004
1,Joe Amabile,0.06227267363907551,1.0,0.9377273263609245,0.062272673639075515
2,Juan Pablo Di Pace,0.02906189417708066,0.9072654735442702,0.8782035793671896,0.12179642063281038
2,Evanna Lynch,0.039476458511535265,0.9112789881461529,0.8718025296346177,0.12819747036538232
2,Nancy McKeon,0.04738868699450622,0.904988282841527,0.8575995958470207,0.14240040415297928
2,John Schneider,0.0456691898351849,0.9076115316391975,0.8619423418040126,0.13805765819598736
2,Milo Manheim,0.033886482708435015,0.9112954942361451,0.8774090115277101,0.12259098847228989
2,Danelle Umstead,0.0,0.05291310479757462,0.05291310479757462,0.9470868952024254
2,Mary Lou Retton,0.038183573536431564,0.905091143138191,0.8669075696017594,0.1330924303982406
2,DeMarcus Ware,0.03903709102810025,0.90780741820562,0.8687703271775198,0.13122967282248021
2,Bobby Bones,0.05687077579471021,0.9126379501766022,0.855767174381892,0.14423282561810802
2,Tinashe,0.028658561105509725,0.9047764268509183,0.8761178657454086,0.12388213425459138
2,Alexis Ren,0.041672369800599046,0.9119063913715999,0.8702340215710008,0.12976597842899917
2,Joe Amabile,0.06029753622011272,1.0,0.9397024637798873,0.06029753622011269
3,Juan Pablo Di Pace,0.02687818913762899,0.7230384478322535,0.6961602586946245,0.3038397413053755
3,Evanna Lynch,0.04170764723924385,0.735749411919352,0.6940417646801081,0.30595823531989186
3,Nancy McKeon,0.0,0.05267007716362527,0.05267007716362527,0.9473299228363747
3,John Schneider,0.060194033968021185,0.7240776135872085,0.6638835796191873,0.3361164203808127
3,Milo Manheim,0.041707647521862026,0.7357494121615961,0.694041764639734,0.305958235360266
3,Mary Lou Retton,0.04835342568366434,0.7161178085612214,0.6677643828775571,0.3322356171224429
3,DeMarcus Ware,0.04123239107328729,0.7247394346439724,0.6835070435706851,0.31649295642931485
3,Bobby Bones,0.06013049682724547,0.7400869978848303,0.6799565010575849,0.3200434989424151
3,Tinashe,0.035273096218239694,0.7151170412363884,0.6798439450181487,0.3201560549818513
3,Alexis Ren,0.04398369629919198,0.7377003111135931,0.6937166148144012,0.30628338518559883
3,Joe Amabile,0.0742524951244928,0.8659112489552485,0.7916587538307557,0.20834124616924432
4,Juan Pablo Di Pace,0.0646802585777443,0.21872277473885332,0.15404251616110903,0.845957483838891
4,Evanna Lynch,0.06913305671082995,0.25684199673491903,0.18770894002408908,0.8122910599759109
4,John Schneider,0.07633211075014906,0.22209143793069636,0.1457593271805473,0.8542406728194527
4,Milo Manheim,0.0504436557772123,0.25719276852657613,0.20674911274936383,0.7932508872506362
4,Mary Lou Retton,0.05401057313170469,0.19832524964415682,0.14431467651245214,0.8556853234875479
4,DeMarcus Ware,0.07388710944894755,0.22388710944894755,0.15,0.85
4,Bobby Bones,0.08456117167676572,0.26979499320875144,0.18523382153198573,0.8147661784680142
4,Tinashe,0.0,0.05322189838630657,0.05322189838630657,0.9467781016136935
4,Alexis Ren,0.06636345869375974,0.26281787977939153,0.19645442108563177,0.8035455789143682
4,Joe Amabile,0.10627390298985867,0.3783070864135801,0.2720331834237214,0.7279668165762786
6,Juan Pablo Di Pace,0.03850521755896287,0.31417536259827145,0.2756701450393086,0.7243298549606914
6,Evanna Lynch,0.04653087440814975,0.3497090165888923,0.30317814218074257,0.6968218578192574
6,John Schneider,0.08484777958564008,0.8633970178293116,0.7785492382436715,0.2214507617563285
6,Milo Manheim,0.04656037019840488,0.34977222185372475,0.3032118516553199,0.6967881483446801
6,Mary Lou Retton,0.0,0.05986318848314167,0.05986318848314167,0.9401368115168584
6,DeMarcus Ware,0.05513087340998612,0.3189135917624827,0.26378271835249656,0.7362172816475034
6,Bobby Bones,0.0743964446322389,0.36159466694835835,0.28719822231611947,0.7128017776838805
6,Alexis Ren,0.056044627255882884,0.3550836761047804,0.29903904884889754,0.7009609511511025
6,Joe Amabile,0.07701978581663249,0.33886898363457596,0.26184919781794347,0.7381508021820565
7,Juan Pablo Di Pace,0.09081277046523821,0.5454063852326191,0.45459361476738086,0.5454063852326192
7,Evanna Lynch,0.14132143652627766,0.5706607182631389,0.42933928173686126,0.5706607182631387
7,John Schneider,0.0953902853529492,0.5476951426764747,0.4523048573235255,0.5476951426764745
7,Milo Manheim,0.14127590892656627,0.5706379544632831,0.42936204553671686,0.5706379544632831
7,DeMarcus Ware,0.0,0.0976707455162081,0.0976707455162081,0.9023292544837919
7,Bobby Bones,0.15856374289389608,0.5792818714469481,0.420718128553052,0.579281871446948
7,Alexis Ren,0.1489359495137738,0.5744679747568868,0.425532025243113,0.574467974756887
7,Joe Amabile,0.12602916080509075,1.0,0.8739708391949093,0.12602916080509075
7,Juan Pablo Di Pace,0.09081277046523821,0.09081277046523821,0.0,1.0
7,Evanna Lynch,0.14132143652627766,0.14132143652627766,0.0,1.0
7,John Schneider,0.0953902853529492,0.0953902853529492,0.0,1.0
7,Milo Manheim,0.14127590892656627,0.14127590892656627,0.0,1.0
7,DeMarcus Ware,0.0976707455162081,0.0976707455162081,0.0,1.0
7,Bobby Bones,0.15856374289389608,0.15856374289389608,0.0,1.0
7,Alexis Ren,0.1489359495137738,0.1489359495137738,0.0,1.0
7,Joe Amabile,0.12602916080509075,0.12602916080509075,0.0,1.0
8,Juan Pablo Di Pace,0.11273254360226183,0.9112732543602261,0.7985407107579643,0.2014592892420357
8,Evanna Lynch,0.17515212388451246,0.9175152123884514,0.742363088503939,0.25763691149606105
8,Milo Manheim,0.17498571605782753,0.9174985716057827,0.7425128555479552,0.2574871444520448
8,Bobby Bones,0.1960929677392615,1.0,0.8039070322607385,0.19609296773926155
8,Alexis Ren,0.18482752497982513,0.9184827524979825,0.7336552275181574,0.26634477248184263
8,Joe Amabile,0.0,0.1562091237363116,0.1562091237363116,0.8437908762636884
8,Juan Pablo Di Pace,0.11273254360226183,0.11273254360226183,0.0,1.0
8,Evanna Lynch,0.17515212388451246,0.17515212388451246,0.0,1.0
8,Milo Manheim,0.17498571605782753,0.17498571605782753,0.0,1.0
8,Bobby Bones,0.1960929677392615,0.1960929677392615,0.0,1.0
8,Alexis Ren,0.18482752497982513,0.18482752497982513,0.0,1.0
8,Joe Amabile,0.1562091237363116,0.1562091237363116,0.0,1.0
9,Evanna Lynch,0.2394474719198053,0.2394474719198053,0.0,1.0
9,Milo Manheim,0.2394474735423424,0.2394474735423424,0.0,1.0
9,Bobby Bones,0.26867056904511416,0.26867056904511416,0.0,1.0
9,Alexis Ren,0.2524344854927382,0.2524344854927382,0.0,1.0
9,Evanna Lynch,0.0,0.2394474719198053,0.2394474719198053,0.7605525280801947
9,Milo Manheim,0.2394474735423424,0.2394474735423424,0.0,1.0
9,Bobby Bones,0.26867056904511416,0.26867056904511416,0.0,1.0
9,Alexis Ren,0.2524344854927382,0.3271910369434644,0.07475655145072618,0.9252434485492738
9,Evanna Lynch,0.2394474719198053,0.2394474719198053,0.0,1.0
