Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Ralph Macchio,0.038601400641964226,0.9564335667736608,0.9178321661316965,0.08216783386830351
2,Chelsea Kane,0.053769334043517136,0.9559743704492797,0.9022050364057626,0.09779496359423745
2,Kirstie Alley,0.04518689033292622,0.9564552700475608,0.9112683797146346,0.08873162028536541
2,Hines Ward,0.033086577808147805,0.9566173155616297,0.9235307377534818,0.07646926224651818
2,Sugar Ray Leonard,0.0518846872256467,1.0,0.9481153127743533,0.05188468722564665
2,Chris Jericho,0.025133914805639146,0.9531417393507049,0.9280078245450658,0.07199217545493419
2,Petra Nemcova,0.04928638913643461,0.9530803993210272,0.9037940101845926,0.0962059898154074
2,Mike Catherwood,0.0,0.05056256052411035,0.05056256052411035,0.9494374394758897
2,Romeo,0.030471559384649308,0.9550785932307748,0.9246070338461255,0.07539296615387447
2,Wendy Williams,0.05438134875943666,0.9533988342974649,0.8990174855380282,0.10098251446197182
2,Kendra Wilkinson,0.04663716768319264,0.9542397425166539,0.9076025748334613,0.0923974251665387
3,Ralph Macchio,0.053759225712901926,1.0,0.9462407742870981,0.053759225712901926
3,Chelsea Kane,0.044939178218368056,1.0,0.955060821781632,0.044939178218368014
3,Kirstie Alley,0.054257756616513775,1.0,0.9457422433834862,0.054257756616513775
3,Hines Ward,0.03490122852188496,1.0,0.9650987714781151,0.03490122852188493
3,Sugar Ray Leonard,0.048689478335065206,1.0,0.9513105216649348,0.048689478335065206
3,Chris Jericho,0.045406386424575854,1.0,0.9545936135754242,0.04540638642457584
3,Petra Nemcova,0.02676806633078961,1.0,0.9732319336692103,0.026768066330789653
3,Romeo,0.0521458384895131,1.0,0.947854161510487,0.05214583848951304
3,Wendy Williams,0.0,0.07037216780288032,0.07037216780288032,0.9296278321971196
3,Kendra Wilkinson,0.040763428496992805,1.0,0.9592365715030072,0.04076342849699277
4,Ralph Macchio,0.0587282778398181,0.48809241675972714,0.42936413891990904,0.570635861080091
4,Chelsea Kane,0.05579287088285989,0.48368930632428986,0.42789643544142997,0.57210356455857
4,Kirstie Alley,0.07294723166644858,0.4875366779997383,0.41458944633328976,0.5854105536667102
4,Hines Ward,0.05970144552141962,0.48955216828212944,0.4298507227607098,0.5701492772392902
4,Sugar Ray Leonard,0.0,0.06983946829833321,0.06983946829833321,0.9301605317016668
4,Chris Jericho,0.06311764840200608,0.44207843226800403,0.37896078386599796,0.621039216134002
4,Petra Nemcova,0.06372631506248058,0.44248421004165367,0.3787578949791731,0.6212421050208269
4,Romeo,0.06801940499295665,0.4680194049929567,0.4,0.6
4,Kendra Wilkinson,0.0896858620581264,1.0,0.9103141379418735,0.08968586205812645
5,Ralph Macchio,0.08509767583786101,1.0,0.914902324162139,0.08509767583786099
5,Chelsea Kane,0.06713091471404811,0.9574589905237831,0.890328075809735,0.10967192419026495
5,Kirstie Alley,0.07846985481584265,0.9578469854815841,0.8793771306657414,0.12062286933425859
5,Hines Ward,0.0645056294829502,0.9580632036853687,0.8935575742024184,0.10644242579758156
5,Chris Jericho,0.057137099318668276,0.953809139954578,0.8966720406359097,0.10332795936409034
5,Petra Nemcova,0.0,0.07539610196802668,0.07539610196802668,0.9246038980319733
5,Romeo,0.06157440267618973,0.956157440267619,0.8945830375914292,0.10541696240857079
5,Kendra Wilkinson,0.082532522236307,0.9551582826397693,0.8726257604034623,0.1273742395965377
6,Ralph Macchio,0.08393111666769063,1.0,0.9160688833323094,0.0839311166676906
6,Chelsea Kane,0.06469313117896291,1.0,0.9353068688210371,0.06469313117896291
6,Kirstie Alley,0.068423439535033,1.0,0.931576560464967,0.06842343953503305
6,Hines Ward,0.06925086415144728,1.0,0.9307491358485527,0.06925086415144732
6,Chris Jericho,0.0,0.08024090139630526,0.08024090139630526,0.9197590986036948
6,Romeo,0.06008012758573328,1.0,0.9399198724142668,0.06008012758573322
6,Kendra Wilkinson,0.07310347425533276,1.0,0.9268965257446673,0.0731034742553327
7,Ralph Macchio,0.12069496836952862,0.8778526850083528,0.7571577166388241,0.24284228336117586
7,Chelsea Kane,0.1310815121030342,0.8762163024206069,0.7451347903175727,0.2548652096824273
7,Kirstie Alley,0.13884235561509406,0.8777684711230188,0.7389261155079248,0.26107388449207525
7,Hines Ward,0.12269496644319096,0.8783142230253517,0.7556192565821607,0.24438074341783933
7,Romeo,0.12879338457616324,0.9571551880320092,0.828361803455846,0.17163819654415402
7,Kendra Wilkinson,0.0,0.12255169551095074,0.12255169551095074,0.8774483044890493
8,Ralph Macchio,0.19703863021081802,1.0,0.802961369789182,0.19703863021081802
8,Chelsea Kane,0.17033691645684002,0.5602180047661907,0.38988108830935064,0.6101189116906494
8,Kirstie Alley,0.17036488599376515,0.5671258591207136,0.3967609731269484,0.6032390268730516
8,Hines Ward,0.1720178935223854,0.56826230179664,0.39624440827425456,0.6037555917257454
8,Romeo,0.0,0.16421606887020712,0.16421606887020712,0.8357839311297929
9,Ralph Macchio,0.0,0.24693496375559557,0.24693496375559557,0.7530650362444045
9,Chelsea Kane,0.17108641568765984,1.0,0.8289135843123402,0.1710864156876598
9,Kirstie Alley,0.23940236318620828,1.0,0.7605976368137917,0.23940236318620833
9,Hines Ward,0.21815537590010586,1.0,0.7818446240998942,0.2181553759001058
10,Chelsea Kane,0.31893270175818755,0.31893270175818755,0.0,1.0
10,Kirstie Alley,0.33801714316329595,0.33801714316329595,0.0,1.0
10,Hines Ward,0.34305015507851644,0.34305015507851644,0.0,1.0
10,Chelsea Kane,0.0,0.31893270175818755,0.31893270175818755,0.6810672982418124
10,Kirstie Alley,0.33801714316329595,1.0,0.6619828568367041,0.3380171431632959
10,Hines Ward,0.34305015507851644,0.34305015507851644,0.0,1.0
