Week,Contestant,Min Vote,Max Vote,Range,Certainty
1,Elisabetta Canalis,0.03175276498427844,1.0,0.9682472350157215,0.03175276498427848
1,David Arquette,0.020239841226907286,1.0,0.9797601587730927,0.02023984122690725
1,Ricki Lake,0.010957335012277636,1.0,0.9890426649877224,0.01095733501227758
1,J.R. Martinez,0.0058160797626036626,1.0,0.9941839202373963,0.005816079762603676
1,Metta World Peace (Ron),0.0,0.03429328923134049,0.03429328923134049,0.9657067107686595
1,Hope Solo,0.011372516655155415,1.0,0.9886274833448446,0.011372516655155374
1,Chynna Phillips,0.0035191340069603283,1.0,0.9964808659930396,0.003519134006960356
1,Kristin Cavallari,0.015005453838751875,1.0,0.9849945461612482,0.015005453838751848
1,Carson Kressley,0.02412996143014455,1.0,0.9758700385698554,0.024129961430144564
1,Chaz Bono,0.02427716865008611,1.0,0.9757228313499139,0.02427716865008611
1,Nancy Grace,0.029093918799852167,1.0,0.9709060812001479,0.029093918799852125
1,Rob Kardashian,0.0283281505346408,1.0,0.9716718494653592,0.028328150534640772
2,Elisabetta Canalis,0.0,0.047258031433666185,0.047258031433666185,0.9527419685663339
2,David Arquette,0.06385473538784614,0.631927367693923,0.5680726323060769,0.43192736769392315
2,Ricki Lake,0.04725528644819714,0.6031621972542218,0.5559069108060247,0.4440930891939753
2,J.R. Martinez,0.0513193093768009,0.6013193093768009,0.55,0.44999999999999996
2,Hope Solo,0.06299612052135872,0.5972470903910191,0.5342509698696604,0.46574903013033964
2,Chynna Phillips,0.050185760455534516,0.5801114562733207,0.5299256958177863,0.47007430418221374
2,Kristin Cavallari,0.04590281264868144,0.574301489049302,0.5283986764006205,0.47160132359937945
2,Carson Kressley,0.06387450133595649,0.5942208086172007,0.5303463072812442,0.4696536927187558
2,Chaz Bono,0.06711183583231273,0.5931433230350581,0.5260314872027454,0.4739685127972546
2,Nancy Grace,0.05590794377981666,0.600317149401835,0.5444092056220183,0.45559079437798167
2,Rob Kardashian,0.054436415333809524,0.5989927738004286,0.5445563584666191,0.4554436415333809
3,David Arquette,0.05873726076319822,0.4087372607631982,0.35,0.65
3,Ricki Lake,0.0496253165390336,0.4306411393759296,0.38101582283689606,0.6189841771631039
3,J.R. Martinez,0.05413923774328459,0.42820112118474446,0.37406188344145985,0.6259381165585401
3,Hope Solo,0.0576335371676274,0.4249235983179156,0.36729006115028817,0.6327099388497118
3,Chynna Phillips,0.047317133907472685,0.3973171339074727,0.35000000000000003,0.6499999999999999
3,Kristin Cavallari,0.0,0.05406293300898258,0.05406293300898258,0.9459370669910174
3,Carson Kressley,0.06502593048390493,0.42044475802423037,0.35541882754032544,0.6445811724596746
3,Chaz Bono,0.0813046535634402,0.7739131334010119,0.6926084798375717,0.3073915201624283
3,Nancy Grace,0.06936213388536308,0.4193621338853631,0.35,0.65
3,Rob Kardashian,0.061818139513034054,0.42305780124267656,0.3612396617296425,0.6387603382703575
4,David Arquette,0.06555102093336151,0.8640466473428632,0.7984956264095017,0.20150437359049833
4,Ricki Lake,0.04127304037125698,0.8706365201856284,0.8293634798143714,0.17063652018562858
4,J.R. Martinez,0.050917032799022904,0.8690938872996337,0.8181768545006107,0.18182314549938927
4,Hope Solo,0.061199497717326315,0.8683598493151978,0.8071603515978715,0.19283964840212853
4,Chynna Phillips,0.0,0.06817906927200915,0.06817906927200915,0.9318209307279909
4,Carson Kressley,0.08036727440139024,1.0,0.9196327255986098,0.08036727440139024
4,Chaz Bono,0.07180657895327652,0.8665707489892176,0.7947641700359411,0.20523582996405887
4,Nancy Grace,0.0740540294456048,0.8670893914105242,0.7930353619649194,0.20696463803508058
4,Rob Kardashian,0.05967546728618531,0.8679026401858556,0.8082271728996703,0.19177282710032972
5,David Arquette,0.08465797212934383,1.0,0.9153420278706562,0.08465797212934378
5,Ricki Lake,0.09166867715806562,1.0,0.9083313228419344,0.09166867715806559
5,J.R. Martinez,0.07932261859202934,1.0,0.9206773814079706,0.07932261859202938
5,Hope Solo,0.09213212509882167,1.0,0.9078678749011784,0.09213212509882163
5,Carson Kressley,0.0,0.11196191997518493,0.11196191997518493,0.8880380800248151
5,Chaz Bono,0.10663352873284851,1.0,0.8933664712671515,0.10663352873284848
