Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Anne Heche,0.0,0.9520533266269637,0.9520533266269637,0.047946673373036264
2,Jesse Metcalfe,0.0,0.9522436338336648,0.9522436338336648,0.04775636616633516
2,Chrishell Stause,0.0,0.9521461430906153,0.9521461430906153,0.04785385690938471
2,Skai Jackson,0.04041156713671521,1.0,0.9595884328632848,0.04041156713671523
2,Justina Machado,0.0,0.9555113396504514,0.9555113396504514,0.04448866034954857
2,Charles Oakley,0.0,0.03778773150786847,0.03778773150786847,0.9622122684921315
2,Veron Davis,0.0,0.9523067477601281,0.9523067477601281,0.047693252239871864
2,Johnny Weir,0.0,0.9547122394789879,0.9547122394789879,0.04528776052101213
2,Nev Schulman,0.0,0.953577250692986,0.953577250692986,0.046422749307013955
2,AJ McLean,0.0,0.9530723933428175,0.9530723933428175,0.04692760665718254
2,Nelly,0.0,0.9553951532035658,0.9553951532035658,0.04460484679643417
2,Kaitlyn Bristowe,0.0,0.9561045342600594,0.9561045342600594,0.04389546573994063
2,Carole Baskin,0.0,0.9519692312002811,0.9519692312002811,0.048030768799718904
2,Monica Aldama,0.0,0.9523730982110358,0.9523730982110358,0.04762690178896423
2,Jeannie Mai,0.0,0.9521553479467477,0.9521553479467477,0.04784465205325228
3,Anne Heche,0.039719480454528645,1.0,0.9602805195454713,0.039719480454528666
3,Jesse Metcalfe,0.0,1.0,1.0,0.0
3,Chrishell Stause,0.0,1.0,1.0,0.0
3,Skai Jackson,0.0,1.0,1.0,0.0
3,Justina Machado,0.0,1.0,1.0,0.0
3,Veron Davis,0.0,1.0,1.0,0.0
3,Johnny Weir,0.0,1.0,1.0,0.0
3,Nev Schulman,0.0,1.0,1.0,0.0
3,AJ McLean,0.0,1.0,1.0,0.0
3,Nelly,0.0,1.0,1.0,0.0
3,Kaitlyn Bristowe,0.0,1.0,1.0,0.0
3,Carole Baskin,0.0,0.03829794573262294,0.03829794573262294,0.9617020542673771
3,Monica Aldama,0.0,1.0,1.0,0.0
3,Jeannie Mai,0.0,1.0,1.0,0.0
4,Anne Heche,0.0,0.04376020910426194,0.04376020910426194,0.9562397908957381
4,Jesse Metcalfe,0.04518800194090214,1.0,0.9548119980590979,0.04518800194090211
4,Chrishell Stause,0.0,1.0,1.0,0.0
4,Skai Jackson,0.0,1.0,1.0,0.0
4,Justina Machado,0.0,1.0,1.0,0.0
4,Veron Davis,0.0,1.0,1.0,0.0
4,Johnny Weir,0.0,1.0,1.0,0.0
4,Nev Schulman,0.0,1.0,1.0,0.0
4,AJ McLean,0.0,1.0,1.0,0.0
4,Nelly,0.051741336793068,1.0,0.948258663206932,0.05174133679306803
4,Kaitlyn Bristowe,0.0,1.0,1.0,0.0
4,Monica Aldama,0.0,1.0,1.0,0.0
4,Jeannie Mai,0.045934473163479296,1.0,0.9540655268365207,0.04593447316347932
5,Jesse Metcalfe,0.0,0.045768311679593485,0.045768311679593485,0.9542316883204065
5,Chrishell Stause,0.04632567730006686,1.0,0.9536743226999331,0.04632567730006687
5,Skai Jackson,0.0,1.0,1.0,0.0
5,Justina Machado,0.0,1.0,1.0,0.0
5,Veron Davis,0.04601600151775276,1.0,0.9539839984822472,0.04601600151775276
5,Johnny Weir,0.0,1.0,1.0,0.0
5,Nev Schulman,0.0,1.0,1.0,0.0
5,AJ McLean,0.0,1.0,1.0,0.0
5,Nelly,0.0,1.0,1.0,0.0
5,Kaitlyn Bristowe,0.0,1.0,1.0,0.0
5,Monica Aldama,0.0,1.0,1.0,0.0
5,Jeannie Mai,0.0,1.0,1.0,0.0
6,Chrishell Stause,0.0,0.952612314724228,0.952612314724228,0.047387685275771974
6,Skai Jackson,0.06055272220900332,1.0,0.9394472777909967,0.06055272220900332
6,Justina Machado,0.06407016857814538,0.9564070168578145,0.8923368482796691,0.10766315172033092
6,Veron Davis,0.0,0.05401815834920682,0.05401815834920682,0.9459818416507931
6,Johnny Weir,0.061482109511236546,0.9555892826828397,0.8941071731716032,0.10589282682839685
6,Nev Schulman,0.0,0.9541051498583929,0.9541051498583929,0.0458948501416071
6,AJ McLean,0.0,0.9537794247003234,0.9537794247003234,0.0462205752996766
6,Nelly,0.0591034884546756,0.9565670542727418,0.8974635658180662,0.10253643418193381
6,Kaitlyn Bristowe,0.0,0.9568988409107246,0.9568988409107246,0.043101159089275365
6,Monica Aldama,0.057195569105102505,0.9531775316169502,0.8959819625118477,0.1040180374881523
6,Jeannie Mai,0.0,0.9526576835304335,0.9526576835304335,0.04734231646956655
7,Chrishell Stause,0.055501685821819614,0.055501685821819614,0.0,1.0
7,Skai Jackson,0.12796490716471368,0.12796490716471368,0.0,1.0
7,Justina Machado,0.1309421265051083,0.1309421265051083,0.0,1.0
7,Johnny Weir,0.12337573967565406,0.12337573967565406,0.0,1.0
7,Nev Schulman,0.08928762120814988,0.08928762120814988,0.0,1.0
7,AJ McLean,0.07724123694518778,0.07724123694518778,0.0,1.0
7,Nelly,0.14125577023864672,0.14125577023864672,0.0,1.0
7,Kaitlyn Bristowe,0.13755925704421296,0.13755925704421296,0.0,1.0
7,Monica Aldama,0.06181498105761208,0.06181498105761208,0.0,1.0
7,Jeannie Mai,0.05505667433889495,0.05505667433889495,0.0,1.0
7,Chrishell Stause,0.055501685821819614,0.055501685821819614,0.0,1.0
7,Skai Jackson,0.0,0.9563982453582356,0.9563982453582356,0.04360175464176441
7,Justina Machado,0.0,0.9565471063252554,0.9565471063252554,0.043452893674744586
7,Johnny Weir,0.0,0.9561687869837827,0.9561687869837827,0.043831213016217285
7,Nev Schulman,0.0,0.9544643810604074,0.9544643810604074,0.04553561893959257
7,AJ McLean,0.0,0.9538620618472594,0.9538620618472594,0.04613793815274059
7,Nelly,0.0,0.9570627885119323,0.9570627885119323,0.04293721148806773
7,Kaitlyn Bristowe,0.06190166566989583,0.9568779628522106,0.8949762971823148,0.10502370281768525
7,Monica Aldama,0.05872423200473147,0.9530907490528806,0.8943665170481492,0.10563348295185082
7,Jeannie Mai,0.0,0.05505667433889495,0.05505667433889495,0.9449433256611051
8,Chrishell Stause,0.0,0.06275299277933108,0.06275299277933108,0.9372470072206689
8,Skai Jackson,0.09289163879394709,0.9571455106764575,0.8642538718825103,0.13574612811748965
8,Justina Machado,0.0,0.9575696922330893,0.9575696922330893,0.0424303077669107
8,Johnny Weir,0.0,0.957124024787772,0.957124024787772,0.04287597521222797
8,Nev Schulman,0.0,0.95496846412074,0.95496846412074,0.04503153587926001
8,AJ McLean,0.06549961563125713,0.9543666410420838,0.8888670254108266,0.11113297458917337
8,Nelly,0.10678869864862638,0.9576277641891876,0.8508390655405612,0.1491609344594388
8,Kaitlyn Bristowe,0.07254227980532955,0.9580602533117033,0.8855179735063737,0.11448202649362627
9,Skai Jackson,0.0,0.9578064706014757,0.9578064706014757,0.042193529398524277
9,Justina Machado,0.1016480228104022,0.9578190786777233,0.8561710558673211,0.14382894413267888
9,Johnny Weir,0.0,0.9576115909855059,0.9576115909855059,0.042388409014494144
9,Nev Schulman,0.0,0.9552491664944447,0.9552491664944447,0.04475083350555531
9,AJ McLean,0.0,0.13665590446524745,0.13665590446524745,0.8633440955347526
9,Nelly,0.10590344652164693,1.0,0.894096553478353,0.10590344652164696
9,Kaitlyn Bristowe,0.0,0.9588064372005287,0.9588064372005287,0.041193562799471284
10,Skai Jackson,0.16889387302891556,0.16889387302891556,0.0,1.0
10,Justina Machado,0.17591989729793342,0.17591989729793342,0.0,1.0
10,Johnny Weir,0.162836882183699,0.162836882183699,0.0,1.0
10,Nev Schulman,0.1154310004874531,0.1154310004874531,0.0,1.0
10,Nelly,0.1854263963394926,0.1854263963394926,0.0,1.0
10,Kaitlyn Bristowe,0.1914919506625063,0.1914919506625063,0.0,1.0
10,Skai Jackson,0.16889387302891556,0.9584446936514458,0.7895508206225302,0.21044917937746976
10,Justina Machado,0.16712390243303674,0.9587959948648966,0.7916720924318599,0.20832790756814012
10,Johnny Weir,0.0,0.162836882183699,0.162836882183699,0.837163117816301
10,Nev Schulman,0.0,0.9557715500243728,0.9557715500243728,0.04422844997562725
10,Nelly,0.17615507652251797,0.9592713198169747,0.7831162432944567,0.21688375670554327
10,Kaitlyn Bristowe,0.0,0.9595745975331254,0.9595745975331254,0.04042540246687465
11,Justina Machado,0.2649392054477615,0.2649392054477615,0.0,1.0
11,Nev Schulman,0.17196435284287911,0.17196435284287911,0.0,1.0
11,Nelly,0.2778196163224238,0.2778196163224238,0.0,1.0
11,Kaitlyn Bristowe,0.2852768253869355,0.2852768253869355,0.0,1.0
11,Justina Machado,0.2649392054477615,0.2649392054477615,0.0,1.0
11,Nev Schulman,0.17196435284287911,0.17196435284287911,0.0,1.0
11,Nelly,0.2778196163224238,0.2778196163224238,0.0,1.0
11,Kaitlyn Bristowe,0.2852768253869355,0.2852768253869355,0.0,1.0
11,Justina Machado,0.19870440408582113,0.2649392054477615,0.06623480136194038,0.9337651986380596
11,Nev Schulman,0.0,0.21336613520073516,0.21336613520073516,0.7866338647992648
11,Nelly,0.2778196163224238,0.9638909808161211,0.6860713644936973,0.3139286355063027
11,Kaitlyn Bristowe,0.19969377777085484,0.9642638412693467,0.7645700634984919,0.23542993650150812
