Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Cristian de la Fuente,0.12124226937834043,0.12124226937834043,0.0,1.0
2,Steve Guttenberg,0.05128596413860869,0.05128596413860869,0.0,1.0
2,Priscilla Presley,0.06486950021994,0.06486950021994,0.0,1.0
2,Marlee Matlin,0.07482210849994635,0.07482210849994635,0.0,1.0
2,Shannon Elizabeth,0.06754539959500154,0.06754539959500154,0.0,1.0
2,Marissa Jaret Winokur,0.11261822046982073,0.11261822046982073,0.0,1.0
2,Jason Taylor,0.11740505392000374,0.11740505392000374,0.0,1.0
2,Kristi Yamaguchi,0.12982201826929454,0.12982201826929454,0.0,1.0
2,Monica Seles,0.053572902329251604,0.053572902329251604,0.0,1.0
2,Penn Jillette,0.0457908011192893,0.0457908011192893,0.0,1.0
2,Adam Carolla,0.06295988712274467,0.06295988712274467,0.0,1.0
2,Mario,0.09806587493775858,0.09806587493775858,0.0,1.0
2,Cristian de la Fuente,0.04243479428241914,0.12124226937834043,0.07880747509592129,0.9211925249040787
2,Steve Guttenberg,0.05128596413860869,0.05128596413860869,0.0,1.0
2,Priscilla Presley,0.03243475010997,0.06486950021994,0.03243475010997,0.96756524989003
2,Marlee Matlin,0.0224466325499839,0.07482210849994635,0.05237547594996245,0.9476245240500376
2,Shannon Elizabeth,0.02364088985825054,0.06754539959500154,0.043904509736751,0.956095490263249
2,Marissa Jaret Winokur,0.03941637716443726,0.11261822046982073,0.07320184330538347,0.9267981566946165
2,Jason Taylor,0.01761075808800057,0.11740505392000374,0.09979429583200317,0.9002057041679968
2,Kristi Yamaguchi,0.01947330274039419,0.12982201826929454,0.11034871552890035,0.8896512844710996
2,Monica Seles,0.053572902329251604,0.2901796767469387,0.23660677441768707,0.7633932255823129
2,Penn Jillette,0.0,0.0457908011192893,0.0457908011192893,0.9542091988807107
2,Adam Carolla,0.04092392662978403,0.06295988712274467,0.022035960492960638,0.9779640395070394
2,Mario,0.019613174987551718,0.09806587493775858,0.07845269995020686,0.9215473000497931
3,Cristian de la Fuente,0.05014317532817769,0.8714899322835047,0.821346756955327,0.178653243044673
3,Steve Guttenberg,0.0,0.06060218118560143,0.06060218118560143,0.9393978188143985
3,Priscilla Presley,0.0421592593505287,0.8614979798228715,0.8193387204723428,0.1806612795276572
3,Marlee Matlin,0.06405907026719324,0.8620110756750988,0.7979520054079056,0.20204799459209444
3,Shannon Elizabeth,0.052515850462969194,0.8612533965277791,0.8087375460648099,0.19126245393519015
3,Marissa Jaret Winokur,0.07321486084861636,1.0,0.9267851391513836,0.07321486084861639
3,Jason Taylor,0.06204958334597069,0.8686148750037912,0.8065652916578205,0.19343470834217946
3,Kristi Yamaguchi,0.04325797636495343,0.8716289881824768,0.8283710118175234,0.17162898818247663
3,Adam Carolla,0.06451493963704044,0.8607524899395068,0.7962375503024663,0.20376244969753365
3,Mario,0.06654795409156702,0.865357220174977,0.79880926608341,0.20119073391659004
4,Cristian de la Fuente,0.052457967051344756,1.0,0.9475420329486552,0.052457967051344756
4,Priscilla Presley,0.06428941127120943,1.0,0.9357105887287905,0.06428941127120946
4,Marlee Matlin,0.05591170830334592,1.0,0.9440882916966541,0.05591170830334591
4,Shannon Elizabeth,0.03659304137686281,1.0,0.9634069586231372,0.03659304137686281
4,Marissa Jaret Winokur,0.06046673558109607,1.0,0.939533264418904,0.060466735581096054
4,Jason Taylor,0.04133044367963447,1.0,0.9586695563203655,0.041330443679634454
4,Kristi Yamaguchi,0.03808468655667578,1.0,0.9619153134433243,0.03808468655667574
4,Adam Carolla,0.0,0.0726905747620611,0.0726905747620611,0.9273094252379389
4,Mario,0.05499081002082082,1.0,0.9450091899791792,0.054990810020820846
5,Cristian de la Fuente,0.08697535845959936,1.0,0.9130246415404006,0.08697535845959936
5,Priscilla Presley,0.0,0.081663130966957,0.081663130966957,0.918336869033043
5,Marlee Matlin,0.07803800273511342,1.0,0.9219619972648866,0.07803800273511341
5,Shannon Elizabeth,0.0754576457095956,1.0,0.9245423542904044,0.07545764570959557
5,Marissa Jaret Winokur,0.07338160494314132,1.0,0.9266183950568587,0.07338160494314128
5,Jason Taylor,0.06616969631372538,1.0,0.9338303036862746,0.06616969631372538
5,Kristi Yamaguchi,0.058236010254213696,1.0,0.9417639897457863,0.058236010254213655
5,Mario,0.062176514952292844,1.0,0.9378234850477072,0.062176514952292816
6,Cristian de la Fuente,0.08031941857857235,1.0,0.9196805814214276,0.08031941857857239
6,Marlee Matlin,0.0,0.09804485719608591,0.09804485719608591,0.9019551428039141
6,Shannon Elizabeth,0.08236741909023486,1.0,0.9176325809097652,0.08236741909023482
6,Marissa Jaret Winokur,0.08096797091966297,1.0,0.919032029080337,0.08096797091966301
6,Jason Taylor,0.09196431278622724,1.0,0.9080356872137727,0.0919643127862273
6,Kristi Yamaguchi,0.0634223431422447,1.0,0.9365776568577553,0.06342234314224471
6,Mario,0.06776585012138556,1.0,0.9322341498786144,0.06776585012138558
7,Cristian de la Fuente,0.13356673854663162,1.0,0.8664332614533684,0.1335667385466316
7,Shannon Elizabeth,0.0,0.10428685577520831,0.10428685577520831,0.8957131442247916
