Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,John O'Hurley,0.0,0.9581577859741092,0.9581577859741092,0.041842214025890834
2,Kelly Monaco,0.1428719229838302,0.9609901479218331,0.8181182249380029,0.1818817750619971
2,Evander Holyfield,0.17195576794223524,0.9595530982190131,0.7875973302767779,0.21240266972322208
2,Rachel Hunter,0.0,0.9560039916243034,0.9560039916243034,0.043996008375696616
2,Joey McIntyre,0.13586204526509732,0.9590574696843397,0.8231954244192423,0.17680457558075768
2,Trista Sutter,0.0,0.1247501315280294,0.1247501315280294,0.8752498684719706
3,John O'Hurley,0.15155656846252596,1.0,0.848443431537474,0.15155656846252596
3,Kelly Monaco,0.23653542099326794,1.0,0.763464579006732,0.23653542099326796
3,Evander Holyfield,0.0,0.21260264370426868,0.21260264370426868,0.7873973562957313
3,Rachel Hunter,0.0,0.13917506349560518,0.13917506349560518,0.8608249365043948
3,Joey McIntyre,0.18639298180181807,1.0,0.8136070181981819,0.18639298180181807
4,John O'Hurley,0.18343970595208237,0.21581141876715573,0.03237171281507337,0.9676282871849267
4,Kelly Monaco,0.21396299600274327,0.9678302496668953,0.7538672536641521,0.24613274633584792
4,Rachel Hunter,0.0,0.17312475031677896,0.17312475031677896,0.826875249683221
4,Joey McIntyre,0.22901295382034395,0.9627229418789081,0.7337099880585641,0.26629001194143587
5,John O'Hurley,0.0,1.0,1.0,0.0
5,Kelly Monaco,0.34743201961081505,1.0,0.652567980389185,0.34743201961081505
5,Joey McIntyre,0.0,0.34762708263486597,0.34762708263486597,0.652372917365134
6,John O'Hurley,0.0,0.48346695012082275,0.48346695012082275,0.5165330498791773
6,Kelly Monaco,0.5165330498791773,1.0,0.48346695012082275,0.5165330498791773
